Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
8248,Caribbean,Cuban,Latin American,126.6872,1283.9092,14.8012,88.4887,Caribbean
8249,Caribbean,Cuban,Latin American,16.8143,817.1507,94.0741,43.2217,Caribbean
8250,Caribbean,Cuban,Latin American,279.3655,1601.4111,44.8635,35.3905,Caribbean
8251,Caribbean,Cuban,Latin American,23.4446,341.0160,2.7480,28.6080,Caribbean
8252,Caribbean,Cuban,Latin American,73.4013,1249.5940,187.7281,18.6562,Caribbean
8253,Caribbean,Cuban,Latin American,54.3015,1256.5086,162.4540,46.7506,Caribbean
8254,Caribbean,Cuban,Latin American,14.0922,69.9707,3.5547,0.3031,Caribbean
8255,Caribbean,Cuban,Latin American,53.7266,1679.0114,142.4662,98.0789,Caribbean
8256,Caribbean,Cuban,Latin American,50.1595,3556.9810,155.4876,304.5134,Caribbean
8257,Caribbean,Cuban,Latin American,11.6146,1334.7344,181.1725,58.6794,Caribbean
8258,Caribbean,Cuban,Latin American,,,,,Caribbean
8259,Caribbean,Cuban,Latin American,7.1388,551.8825,11.5810,54.2534,Caribbean
8260,Caribbean,Cuban,Latin American,2.9427,11.4000,0.0036,0.0000,Caribbean
8261,Caribbean,Cuban,Latin American,1.9208,596.1262,94.1783,20.9854,Caribbean
8262,Caribbean,Cuban,Latin American,28.9431,508.1767,82.0553,6.8365,Caribbean
8263,Caribbean,Cuban,Latin American,341.5318,1694.2281,67.1604,33.8372,Caribbean
