Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
111490,French,French,European,0.0000,7183.2000,2.2960,815.7360,French
111491,French,French,European,93.4391,528.4200,14.8235,9.8662,French
111492,French,French,European,6.1374,741.1966,12.1070,75.6580,French
111493,French,French,European,6.1266,26.1540,0.5555,0.3100,French
111494,French,French,European,43176.0813,199339.4113,2137.9350,2073.7144,French
111495,French,French,European,9.4824,89.6600,3.8534,3.9914,French
111496,French,French,European,0.0654,241.9445,44.8998,5.6519,French
111497,French,French,European,0.9577,5.5752,0.0923,0.3092,French
111498,French,French,European,139.8218,1389.8470,30.4580,84.6075,French
111499,French,French,European,9.5976,302.1610,7.4426,27.3195,French
111500,French,French,European,224.8210,905.6821,2.5430,1.2687,French
111501,French,French,European,51.0594,427.8151,23.4092,15.4706,French
111502,French,French,European,36.0699,1259.7160,58.5433,101.9125,French
111503,French,French,European,233.7268,1435.5489,78.2283,26.2514,French
111504,French,French,European,252.7588,2587.0849,102.4673,135.6486,French
111505,French,French,European,38.9756,262.0379,6.9232,10.7102,French
111506,French,French,European,77.1189,923.7400,24.2181,60.3435,French
111507,French,French,European,24.3773,1075.1860,21.6397,101.2387,French
111508,French,French,European,231.2417,1334.4380,39.0667,25.0942,French
111509,French,French,European,25.7665,1167.8631,94.1430,72.0899,French
111510,French,French,European,14.4086,489.2867,44.1860,28.4661,French
111511,French,French,European,33.9888,287.4191,12.0944,11.9351,French
111512,French,French,European,201.5960,805.9800,0.0000,0.0000,French
111513,French,French,European,9.1951,303.5155,6.0128,28.4648,French
111514,French,French,European,145.0399,2342.3544,6.0787,196.7730,French
111515,French,French,European,24.0172,246.1100,12.0420,11.6933,French
111516,French,French,European,226.9992,1605.3473,35.6491,67.4926,French
111517,French,French,European,192.6291,1777.7096,17.5888,108.0641,French
111518,French,French,European,241.6605,1519.5380,40.8194,46.9684,French
111519,French,French,European,72.2448,503.1708,4.0400,23.2809,French
111520,French,French,European,111.6121,1393.1060,85.6750,74.4376,French
111521,French,French,European,68.7695,2379.5775,27.1675,232.8672,French
111522,French,French,European,1.2252,11.1000,1.4328,0.0540,French
111523,French,French,European,347.7814,1730.9950,57.4441,7.9597,French
111524,French,French,European,271.0959,1279.5150,85.0704,10.2825,French
