Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
56634,Chinese and Mongolian,Chinese,Asian,428.7117,3081.3331,38.1297,132.8346,Chinese and Mongolian
56635,Chinese and Mongolian,Chinese,Asian,565.1567,2746.3021,49.6952,44.9583,Chinese and Mongolian
56636,Chinese and Mongolian,Chinese,Asian,387.3162,2621.1936,49.2390,93.3235,Chinese and Mongolian
56637,Chinese and Mongolian,Chinese,Asian,86.6160,703.7660,2.1642,38.8452,Chinese and Mongolian
56638,Chinese and Mongolian,Chinese,Asian,31.0923,1436.1000,41.4650,135.6177,Chinese and Mongolian
56639,Chinese and Mongolian,Chinese,Asian,96.6879,1542.0690,61.1550,100.6159,Chinese and Mongolian
56640,Chinese and Mongolian,Chinese,Asian,3.0679,27.6767,3.9428,0.2980,Chinese and Mongolian
56641,Chinese and Mongolian,Chinese,Asian,57.1091,796.2644,16.2201,58.3496,Chinese and Mongolian
56642,Chinese and Mongolian,Chinese,Asian,20.8532,968.2803,101.0765,51.7544,Chinese and Mongolian
56643,Chinese and Mongolian,Chinese,Asian,39.3819,4024.6197,417.9157,240.1001,Chinese and Mongolian
56644,Chinese and Mongolian,Chinese,Asian,266.9368,4576.0574,405.5557,197.4666,Chinese and Mongolian
56645,Chinese and Mongolian,Chinese,Asian,154.1633,884.9852,45.9142,12.3227,Chinese and Mongolian
56646,Chinese and Mongolian,Chinese,Asian,204.5759,1644.9238,65.3628,63.5705,Chinese and Mongolian
56647,Chinese and Mongolian,Chinese,Asian,115.9448,1375.0635,97.8042,58.0885,Chinese and Mongolian
56648,Chinese and Mongolian,Chinese,Asian,35.7243,732.8898,63.1934,37.9839,Chinese and Mongolian
56649,Chinese and Mongolian,Chinese,Asian,33.5566,382.3867,34.1458,15.3091,Chinese and Mongolian
56650,Chinese and Mongolian,Chinese,Asian,203.0682,3966.0445,158.1330,280.0343,Chinese and Mongolian
56651,Chinese and Mongolian,Chinese,Asian,45.1951,392.9180,16.8047,16.2493,Chinese and Mongolian
56652,Chinese and Mongolian,Chinese,Asian,11.3853,1035.0862,79.8087,72.8851,Chinese and Mongolian
56653,Chinese and Mongolian,Chinese,Asian,22.1711,479.0822,92.9045,2.4780,Chinese and Mongolian
56654,Chinese and Mongolian,Chinese,Asian,40.0147,672.5960,56.4151,33.8125,Chinese and Mongolian
56655,Chinese and Mongolian,Chinese,Asian,1088.3198,5479.3989,142.7180,62.9250,Chinese and Mongolian
56656,Chinese and Mongolian,Chinese,Asian,193.2681,1682.9611,108.9869,48.4302,Chinese and Mongolian
56657,Chinese and Mongolian,Chinese,Asian,2.1617,1651.6028,196.4329,89.6694,Chinese and Mongolian
56658,Chinese and Mongolian,Chinese,Asian,4.2360,3406.5432,381.3205,196.2137,Chinese and Mongolian
56659,Chinese and Mongolian,Chinese,Asian,16.4580,366.3989,10.9941,31.1302,Chinese and Mongolian
56660,Chinese and Mongolian,Chinese,Asian,78.5961,1478.8660,132.8388,71.1441,Chinese and Mongolian
56661,Chinese and Mongolian,Chinese,Asian,0.3652,262.3199,31.7148,14.0084,Chinese and Mongolian
56662,Chinese and Mongolian,Chinese,Asian,3.1552,2486.5874,288.9678,138.9702,Chinese and Mongolian
56663,Chinese and Mongolian,Chinese,Asian,31.4113,308.4138,13.2045,1.0091,Chinese and Mongolian
56664,Chinese and Mongolian,Chinese,Asian,670.0759,3093.2730,164.1004,34.9641,Chinese and Mongolian
56665,Chinese and Mongolian,Chinese,Asian,32.2268,251.8567,32.5264,1.5854,Chinese and Mongolian
56666,Chinese and Mongolian,Chinese,Asian,95.2640,1015.4200,103.0211,21.3297,Chinese and Mongolian
56667,Chinese and Mongolian,Chinese,Asian,269.0805,1344.9560,20.7401,18.2612,Chinese and Mongolian
56668,Chinese and Mongolian,Chinese,Asian,91.4791,1061.7642,82.3102,39.7205,Chinese and Mongolian
